"Id","Plate","Row","Column","Clog","Scan.rate","Status.sort","Status.sel","TOF","EXT","Green","Yellow","Red","PH.Ext","PW.Ext","PC.Ext","PH.Green","PW.Green","PCGreen","PH.Yellow","PW.Yellow","PCYellow","PH.Red","PW.Red","PCRed","Time.Stamp","X","filtering","fluo1","fluo2","log.fluo1","log.fluo2","pca.ind.1","pca.ind.2","clust"
"389",-1,0,0,"N",2500,0,40,527,658,6,8,10,65240,526,"n/a",852,519,0,1206,526,"n/a",1883,524,"n/a",1835421,NA,"in",6,10,1.79175946922805,2.30258509299405,-0.778513551807923,-0.0357263402917608,1
"390",-1,0,0,"N",2500,0,40,503,523,4,7,9,57748,502,"n/a",712,498,0,1514,502,"n/a",2407,497,"n/a",1835468,NA,"in",4,9,1.38629436111989,2.19722457733622,-1.19420847057387,-0.0876929321082882,1
"391",-1,0,0,"N",2500,0,40,483,551,5,7,10,65532,482,"n/a",1084,480,0,1425,482,"n/a",2619,482,"n/a",1835546,NA,"in",5,10,1.6094379124341,2.30258509299405,-0.947924003755452,-0.103115128993632,1
"392",-1,0,0,"N",2500,0,40,473,591,6,7,9,65532,472,"n/a",936,472,0,1109,472,"n/a",1729,472,"n/a",1835578,NA,"in",6,9,1.79175946922805,2.19722457733622,-0.817456382551791,0.0621730682526096,1
"393",-1,0,0,"N",2500,0,40,997,862,8,9,11,54604,995,"n/a",668,952,0,1222,985,"n/a",2247,944,"n/a",1835593,NA,"in",8,11,2.07944154167984,2.39789527279837,-0.475975615816266,-0.017955508279943,1
"394",-1,0,0,"N",2500,0,40,530,655,6,7,11,61460,529,"n/a",772,523,0,1536,529,"n/a",3374,529,"n/a",1835671,NA,"in",6,11,1.79175946922805,2.39789527279837,-0.743285476308165,-0.124287127725681,1
"395",-1,0,0,"N",2500,0,1,161,109,0,0,0,33212,159,"n/a",72,133,0,116,158,"n/a",85,107,"n/a",1835703,NA,"out.neg",0,0,-Inf,-Inf,NA,NA,NA
"396",-1,0,0,"N",2500,0,40,808,586,5,10,14,50672,806,"n/a",1052,799,0,2603,806,"n/a",4572,805,"n/a",1835796,NA,"in",5,14,1.6094379124341,2.63905732961526,-0.823558806044149,-0.415760077161853,1
"397",-1,0,0,"N",2500,0,2,573,678,148,234,33,65532,572,"n/a",23064,572,0,35974,572,"n/a",1398,493,"n/a",1835921,NA,"in",148,33,4.99721227376411,3.49650756146648,2.64123674119695,0.0396823881451797,2
"398",-1,0,0,"N",2500,0,40,824,546,5,7,9,43308,822,"n/a",688,819,0,1788,822,"n/a",3370,815,"n/a",1835937,NA,"in",5,9,1.6094379124341,2.19722457733622,-0.986866834499319,-0.00521572044926111,1
"399",-1,0,0,"N",2500,0,2,792,703,149,231,35,54008,790,"n/a",19112,790,0,29539,790,"n/a",2422,658,"n/a",1836046,NA,"in",149,35,5.00394630594546,3.55534806148941,2.66924223625862,-0.0125023210972709,2
"400",-1,0,0,"N",2500,0,2,846,630,168,260,40,56972,844,"n/a",22624,844,0,35004,844,"n/a",3470,760,"n/a",1836265,NA,"in",168,40,5.12396397940326,3.68887945411394,2.83011606610401,-0.0922173487228324,2
"401",-1,0,0,"N",2500,0,40,531,575,5,9,12,60944,530,"n/a",660,530,0,2181,530,"n/a",3688,530,"n/a",1836437,NA,"in",5,12,1.6094379124341,2.484906649788,-0.880535215053581,-0.27252558094116,1
"402",-1,0,0,"N",2500,0,2,543,479,128,200,29,50796,542,"n/a",15828,542,0,24839,542,"n/a",2569,520,"n/a",1836453,NA,"in",128,29,4.85203026391962,3.36729582998647,2.45857719967849,0.106082534431272,2
"403",-1,0,0,"N",2500,0,2,824,727,125,195,30,58748,822,"n/a",16380,822,0,24984,822,"n/a",3068,669,"n/a",1836562,NA,"in",125,30,4.8283137373023,3.40119738166216,2.44907068261707,0.0658157370149196,2
"404",-1,0,0,"N",2500,0,40,819,597,5,6,8,51380,817,"n/a",580,804,0,1169,817,"n/a",2158,801,"n/a",1836843,NA,"in",5,8,1.6094379124341,2.07944154167984,-1.03040121541448,0.104226507080915,1
"405",-1,0,0,"N",2500,0,2,661,572,114,178,29,46980,660,"n/a",16072,660,0,24733,660,"n/a",3916,572,"n/a",1836921,NA,"in",114,29,4.7361984483945,3.36729582998647,2.35094801658529,0.0632693538143587,2
"406",-1,0,0,"N",2500,0,40,866,765,6,7,8,58156,864,"n/a",632,852,0,1053,862,"n/a",1498,819,"n/a",1836984,NA,"in",6,8,1.79175946922805,2.07944154167984,-0.860990763466951,0.171615295782785,1
"407",-1,0,0,"N",2500,0,2,763,645,162,255,42,43468,761,"n/a",20380,761,1,32375,761,"n/a",3867,698,"n/a",1836984,NA,"in",162,42,5.08759633523238,3.73766961828337,2.81435737567906,-0.150994464493428,2
"408",-1,0,0,"N",2500,0,40,789,674,5,7,10,61496,787,"n/a",556,771,0,1526,787,"n/a",2636,786,"n/a",1837671,NA,"in",5,10,1.6094379124341,2.30258509299405,-0.947924003755452,-0.103115128993632,1
"409",-1,0,0,"N",2500,0,40,620,646,7,9,11,60020,619,"n/a",912,602,0,1492,619,"n/a",2590,613,"n/a",1837687,NA,"in",7,11,1.94591014905531,2.39789527279837,-0.600050980087472,-0.0673107187162487,1
"410",-1,0,0,"N",2500,0,40,739,730,6,8,9,57804,738,"n/a",648,729,0,844,738,"n/a",1376,736,"n/a",1837750,NA,"in",6,9,1.79175946922805,2.19722457733622,-0.817456382551791,0.0621730682526096,1
"411",-1,0,0,"N",2500,0,40,863,687,5,5,7,54052,861,"n/a",592,856,0,917,861,"n/a",1643,817,"n/a",1837812,NA,"in",5,7,1.6094379124341,1.94591014905531,-1.07975642585078,0.22830187135212,1
"412",-1,0,0,"N",2500,0,40,873,651,6,7,9,45188,871,"n/a",840,863,0,1609,862,"n/a",3388,826,"n/a",1838046,NA,"in",6,9,1.79175946922805,2.19722457733622,-0.817456382551791,0.0621730682526096,1
"413",-1,0,0,"N",2500,0,40,796,835,9,10,13,62820,794,"n/a",816,794,0,1804,794,"n/a",3161,783,"n/a",1838078,NA,"in",9,13,2.19722457733622,2.56494935746154,-0.304787686839097,-0.129645273538847,1
"414",-1,0,0,"N",2500,0,40,502,457,6,5,7,45328,501,"n/a",792,500,0,868,501,"n/a",1226,501,"n/a",1838109,NA,"in",6,7,1.79175946922805,1.94591014905531,-0.910345973903256,0.295690660053991,1
"415",-1,0,0,"N",2500,0,40,697,709,6,8,11,57532,696,"n/a",836,690,0,1730,696,"n/a",3375,693,"n/a",1838156,NA,"in",6,11,1.79175946922805,2.39789527279837,-0.743285476308165,-0.124287127725681,1
"416",-1,0,0,"N",2500,0,2,784,607,144,226,37,62228,782,"n/a",24016,782,0,37907,782,"n/a",3314,751,"n/a",1838171,NA,"in",144,37,4.969813299576,3.61091791264422,2.65806581195891,-0.0767530644475101,2
"417",-1,0,0,"N",2500,0,2,504,636,190,293,41,65532,503,"n/a",31732,503,0,49066,503,"n/a",1591,475,"n/a",1838187,NA,"in",190,41,5.24702407216049,3.71357206670431,2.9535884167076,-0.0696764928744276,2
"418",-1,0,0,"N",2500,0,2,814,722,165,256,39,55224,812,"n/a",20504,812,0,31882,812,"n/a",3053,777,"n/a",1838421,NA,"in",165,39,5.10594547390058,3.66356164612965,2.80401569894527,-0.0753523323914351,2
"419",-1,0,0,"N",2500,0,40,457,567,7,10,14,65532,456,"n/a",1416,454,0,2418,456,"n/a",3686,452,"n/a",1838531,NA,"in",7,14,1.94591014905531,2.63905732961526,-0.510913857875927,-0.29139487945055,1
"420",-1,0,0,"N",2500,0,2,492,643,118,186,31,65440,491,"n/a",16664,491,0,26668,491,"n/a",3123,482,"n/a",1838562,NA,"in",118,31,4.77068462446567,3.43398720448515,2.4076421881372,0.0140473395872186,2
"421",-1,0,0,"N",2500,0,2,636,613,148,232,37,63964,635,"n/a",26132,635,0,40535,635,"n/a",2745,610,"n/a",1838656,NA,"in",148,37,4.99721227376411,3.61091791264422,2.68352452721853,-0.0666259916280438,2
"422",-1,0,0,"N",2500,0,40,495,550,6,7,9,56732,494,"n/a",836,490,0,1418,494,"n/a",2285,491,"n/a",1838687,NA,"in",6,9,1.79175946922805,2.19722457733622,-0.817456382551791,0.0621730682526096,1
"423",-1,0,0,"N",2500,0,40,959,684,6,8,12,45184,957,"n/a",596,938,0,1650,955,"n/a",3343,931,"n/a",1838765,NA,"in",6,12,1.79175946922805,2.484906649788,-0.711124763106053,-0.205136792239289,1
"424",-1,0,0,"N",2500,0,40,667,401,3,5,7,38740,666,"n/a",652,666,0,1334,666,"n/a",2214,645,"n/a",1838937,NA,"in",3,7,1.09861228866811,1.94591014905531,-1.55440792241723,0.039493040247355,1
"425",-1,0,0,"N",2500,0,40,473,468,5,8,11,51412,472,"n/a",768,469,0,1841,472,"n/a",3534,466,"n/a",1839000,NA,"in",5,11,1.6094379124341,2.39789527279837,-0.912695928255693,-0.191675916427552,1
"426",-1,0,0,"N",2500,0,40,914,828,7,8,9,56540,912,"n/a",620,892,0,1273,905,"n/a",2251,890,"n/a",1839062,NA,"in",7,9,1.94591014905531,2.19722457733622,-0.674221886331098,0.119149477262042,1
"427",-1,0,0,"N",2500,0,1,153,103,0,0,0,33484,151,"n/a",136,144,0,143,150,"n/a",108,139,"n/a",1839125,NA,"out.neg",0,0,-Inf,-Inf,NA,NA,NA
"428",-1,0,0,"N",2500,0,40,626,701,6,6,8,61148,625,"n/a",764,612,0,849,625,"n/a",1562,625,"n/a",1839171,NA,"in",6,8,1.79175946922805,2.07944154167984,-0.860990763466951,0.171615295782785,1
"429",-1,0,0,"N",2500,0,40,570,572,5,8,10,65484,569,"n/a",752,558,0,1433,568,"n/a",2705,566,"n/a",1839453,NA,"in",5,10,1.6094379124341,2.30258509299405,-0.947924003755452,-0.103115128993632,1
"430",-1,0,0,"N",2500,0,40,831,595,5,6,8,50384,829,"n/a",488,826,0,1412,829,"n/a",2516,809,"n/a",1839562,NA,"in",5,8,1.6094379124341,2.07944154167984,-1.03040121541448,0.104226507080915,1
"431",-1,0,0,"N",2500,0,40,738,683,6,7,10,54124,737,"n/a",768,737,0,1466,737,"n/a",3184,712,"n/a",1839625,NA,"in",6,10,1.79175946922805,2.30258509299405,-0.778513551807923,-0.0357263402917608,1
"432",-1,0,0,"N",2500,0,40,463,529,4,6,7,55492,462,"n/a",688,455,0,1210,462,"n/a",2123,459,"n/a",1839718,NA,"in",4,7,1.38629436111989,1.94591014905531,-1.28709806192533,0.145824659693093,1
"433",-1,0,0,"N",2500,0,2,427,536,151,237,36,62432,426,"n/a",22868,426,0,35642,426,"n/a",3658,405,"n/a",1839828,NA,"in",151,36,5.01727983681492,3.58351893845611,2.69204393255395,-0.0337500033373473,2
"434",-1,0,0,"N",2500,0,40,840,662,5,7,9,52868,838,"n/a",540,833,0,1296,838,"n/a",2628,818,"n/a",1840312,NA,"in",5,9,1.6094379124341,2.19722457733622,-0.986866834499319,-0.00521572044926111,1
"435",-1,0,0,"N",2500,0,40,875,791,7,7,8,64796,873,"n/a",960,859,0,1020,871,"n/a",1161,870,"n/a",1840343,NA,"in",7,8,1.94591014905531,2.07944154167984,-0.717756267246258,0.228591704792218,1
"436",-1,0,0,"N",2500,0,40,487,447,6,9,13,52988,486,"n/a",860,486,0,2300,486,"n/a",3751,486,"n/a",1840359,NA,"in",6,13,1.79175946922805,2.56494935746154,-0.681539774861172,-0.279511273899745,1
"437",-1,0,0,"N",2500,0,40,896,758,7,9,12,53828,894,"n/a",604,891,0,2217,890,"n/a",4041,882,"n/a",1840453,NA,"in",7,12,1.94591014905531,2.484906649788,-0.56789026688536,-0.148160383229857,1
"438",-1,0,0,"N",2500,0,40,415,371,2,5,8,60740,414,"n/a",616,414,0,1731,414,"n/a",3104,409,"n/a",1840468,NA,"in",2,8,0.693147180559945,2.07944154167984,-1.881804800003,-0.234448324384748,1
"439",-1,0,0,"N",2500,0,1,274,114,1,0,0,21732,273,"n/a",284,273,0,213,273,"n/a",244,263,"n/a",1840468,NA,"out.neg",1,0,0,-Inf,NA,NA,NA
"440",-1,0,0,"N",2500,0,40,942,751,6,8,10,54404,940,"n/a",648,927,0,1300,937,"n/a",2304,920,"n/a",1840531,NA,"in",6,10,1.79175946922805,2.30258509299405,-0.778513551807923,-0.0357263402917608,1
"441",-1,0,0,"N",2500,0,40,868,685,6,8,10,49336,866,"n/a",532,851,0,1506,862,"n/a",2441,835,"n/a",1840812,NA,"in",6,10,1.79175946922805,2.30258509299405,-0.778513551807923,-0.0357263402917608,1
"442",-1,0,0,"N",2500,0,40,861,605,4,5,7,48192,859,"n/a",552,858,0,1351,859,"n/a",2676,805,"n/a",1841000,NA,"in",4,7,1.38629436111989,1.94591014905531,-1.28709806192533,0.145824659693093,1
"443",-1,0,0,"N",2500,0,40,561,510,6,6,8,50788,560,"n/a",764,559,0,1169,560,"n/a",2106,551,"n/a",1841140,NA,"in",6,8,1.79175946922805,2.07944154167984,-0.860990763466951,0.171615295782785,1
"444",-1,0,0,"N",2500,0,40,539,671,7,8,11,64264,538,"n/a",912,523,0,1274,537,"n/a",2113,534,"n/a",1841156,NA,"in",7,11,1.94591014905531,2.39789527279837,-0.600050980087472,-0.0673107187162487,1
"445",-1,0,0,"N",2500,0,40,620,714,6,7,10,59068,619,"n/a",716,611,0,1426,619,"n/a",3226,612,"n/a",1841187,NA,"in",6,10,1.79175946922805,2.30258509299405,-0.778513551807923,-0.0357263402917608,1
"446",-1,0,0,"N",2500,0,40,778,532,5,7,8,37064,776,"n/a",712,776,0,1820,776,"n/a",3311,765,"n/a",1841265,NA,"in",5,8,1.6094379124341,2.07944154167984,-1.03040121541448,0.104226507080915,1
"447",-1,0,0,"N",2500,0,40,587,521,5,6,8,63732,586,"n/a",792,582,0,1085,584,"n/a",2141,581,"n/a",1841843,NA,"in",5,8,1.6094379124341,2.07944154167984,-1.03040121541448,0.104226507080915,1
"448",-1,0,0,"N",2500,0,1,154,95,0,0,0,31488,152,"n/a",76,126,0,106,148,"n/a",172,83,"n/a",1841843,NA,"out.neg",0,0,-Inf,-Inf,NA,NA,NA
"449",-1,0,0,"N",2500,0,40,804,584,4,7,10,56832,802,"n/a",524,797,0,1724,801,"n/a",3482,776,"n/a",1841875,NA,"in",4,10,1.38629436111989,2.30258509299405,-1.15526563983,-0.185592340652659,1
"450",-1,0,0,"N",2500,0,40,690,708,6,6,8,63548,689,"n/a",840,677,0,815,689,"n/a",1212,687,"n/a",1841906,NA,"in",6,8,1.79175946922805,2.07944154167984,-0.860990763466951,0.171615295782785,1
"451",-1,0,0,"N",2500,0,40,721,441,4,5,5,33892,720,"n/a",392,720,0,924,719,"n/a",1476,708,"n/a",1841906,NA,"in",4,5,1.38629436111989,1.6094379124341,-1.41146325963663,0.458469607861315,1
"452",-1,0,0,"N",2500,0,40,518,683,6,9,12,65532,517,"n/a",868,512,0,1865,516,"n/a",4348,516,"n/a",1842140,NA,"in",6,12,1.79175946922805,2.484906649788,-0.711124763106053,-0.205136792239289,1
"453",-1,0,0,"N",2500,0,40,554,607,4,7,10,60396,553,"n/a",728,542,0,1752,553,"n/a",3548,548,"n/a",1842250,NA,"in",4,10,1.38629436111989,2.30258509299405,-1.15526563983,-0.185592340652659,1
"454",-1,0,0,"N",2500,0,40,826,658,7,7,9,45232,824,"n/a",728,820,0,1383,823,"n/a",2106,813,"n/a",1842375,NA,"in",7,9,1.94591014905531,2.19722457733622,-0.674221886331098,0.119149477262042,1
"455",-1,0,0,"N",2500,0,40,761,564,5,7,10,53144,759,"n/a",696,746,0,1964,757,"n/a",3688,741,"n/a",1842406,NA,"in",5,10,1.6094379124341,2.30258509299405,-0.947924003755452,-0.103115128993632,1
"456",-1,0,0,"N",2500,0,40,867,660,6,8,10,48128,865,"n/a",648,848,0,1513,862,"n/a",3073,853,"n/a",1842500,NA,"in",6,10,1.79175946922805,2.30258509299405,-0.778513551807923,-0.0357263402917608,1
"457",-1,0,0,"N",2500,0,40,808,712,6,7,9,48608,806,"n/a",560,806,0,1289,806,"n/a",2552,799,"n/a",1842531,NA,"in",6,9,1.79175946922805,2.19722457733622,-0.817456382551791,0.0621730682526096,1
"458",-1,0,0,"N",2500,0,2,881,702,123,190,30,51500,879,"n/a",15604,879,0,23910,879,"n/a",2632,787,"n/a",1842656,NA,"in",123,30,4.81218435537242,3.40119738166216,2.4340835032049,0.0598540749389802,2
"459",-1,0,0,"N",2500,0,40,504,519,5,7,10,60920,503,"n/a",800,502,0,1712,503,"n/a",3220,498,"n/a",1842781,NA,"in",5,10,1.6094379124341,2.30258509299405,-0.947924003755452,-0.103115128993632,1
"460",-1,0,0,"N",2500,0,40,872,725,6,6,9,57552,870,"n/a",976,870,0,1450,870,"n/a",2531,861,"n/a",1842796,NA,"in",6,9,1.79175946922805,2.19722457733622,-0.817456382551791,0.0621730682526096,1
"461",-1,0,0,"N",2500,0,40,648,620,6,6,8,60052,647,"n/a",1056,638,0,864,647,"n/a",1382,647,"n/a",1842968,NA,"in",6,8,1.79175946922805,2.07944154167984,-0.860990763466951,0.171615295782785,1
"462",-1,0,0,"N",2500,0,40,676,591,5,8,11,60052,675,"n/a",644,675,0,2342,675,"n/a",3606,672,"n/a",1843046,NA,"in",5,11,1.6094379124341,2.39789527279837,-0.912695928255693,-0.191675916427552,1
"463",-1,0,0,"N",2500,0,40,917,800,7,8,10,54928,915,"n/a",680,911,0,1853,911,"n/a",3597,895,"n/a",1843171,NA,"in",7,10,1.94591014905531,2.30258509299405,-0.63527905558723,0.0212500687176717,1
"464",-1,0,0,"N",2500,0,40,678,665,4,7,10,65532,677,"n/a",940,674,0,1857,675,"n/a",3730,677,"n/a",1843250,NA,"in",4,10,1.38629436111989,2.30258509299405,-1.15526563983,-0.185592340652659,1
"465",-1,0,0,"N",2500,0,40,904,746,7,8,10,55824,902,"n/a",620,902,0,1607,902,"n/a",2855,892,"n/a",1843281,NA,"in",7,10,1.94591014905531,2.30258509299405,-0.63527905558723,0.0212500687176717,1
"466",-1,0,0,"N",2500,0,40,799,826,7,8,10,57476,797,"n/a",608,788,0,1406,797,"n/a",2686,792,"n/a",1843328,NA,"in",7,10,1.94591014905531,2.30258509299405,-0.63527905558723,0.0212500687176717,1
"467",-1,0,0,"N",2500,0,40,536,649,6,7,8,63136,535,"n/a",776,518,0,947,535,"n/a",1328,532,"n/a",1843390,NA,"in",6,8,1.79175946922805,2.07944154167984,-0.860990763466951,0.171615295782785,1
"468",-1,0,0,"N",2500,0,40,792,665,6,7,9,48924,790,"n/a",708,776,0,1242,790,"n/a",2008,777,"n/a",1843437,NA,"in",6,9,1.79175946922805,2.19722457733622,-0.817456382551791,0.0621730682526096,1
"469",-1,0,0,"N",2500,0,40,541,685,7,8,10,60572,540,"n/a",888,530,0,1431,539,"n/a",2172,525,"n/a",1843546,NA,"in",7,10,1.94591014905531,2.30258509299405,-0.63527905558723,0.0212500687176717,1
"470",-1,0,0,"N",2500,0,40,978,729,6,7,10,57184,976,"n/a",684,960,0,1323,974,"n/a",2737,971,"n/a",1843625,NA,"in",6,10,1.79175946922805,2.30258509299405,-0.778513551807923,-0.0357263402917608,1
"471",-1,0,0,"N",2500,0,40,500,550,6,7,9,56844,499,"n/a",848,493,0,1597,499,"n/a",3071,499,"n/a",1843843,NA,"in",6,9,1.79175946922805,2.19722457733622,-0.817456382551791,0.0621730682526096,1
"472",-1,0,0,"N",2500,0,2,920,755,200,313,46,53860,918,"n/a",23576,918,0,36484,918,"n/a",3738,703,"n/a",1844140,NA,"in",200,46,5.29831736654804,3.8286413964891,3.04378072980632,-0.157638412840692,2
"473",-1,0,0,"N",2500,0,40,639,693,6,7,9,65532,638,"n/a",932,627,0,1224,638,"n/a",1950,638,"n/a",1844312,NA,"in",6,9,1.79175946922805,2.19722457733622,-0.817456382551791,0.0621730682526096,1
"474",-1,0,0,"N",2500,0,2,846,634,153,237,34,46432,844,"n/a",15744,844,0,24177,844,"n/a",2555,671,"n/a",1844328,NA,"in",153,34,5.03043792139244,3.52636052461616,2.68314361793241,0.0242241621338813,2
"475",-1,0,0,"N",2500,0,40,585,719,7,8,10,57264,584,"n/a",792,582,0,1570,584,"n/a",2751,584,"n/a",1844468,NA,"in",7,10,1.94591014905531,2.30258509299405,-0.63527905558723,0.0212500687176717,1
"476",-1,0,0,"N",2500,0,40,635,789,8,9,12,64872,634,"n/a",876,631,0,1178,634,"n/a",1958,634,"n/a",1844890,NA,"in",8,12,2.07944154167984,2.484906649788,-0.443814902614154,-0.0988051727935509,1
"477",-1,0,0,"N",2500,0,2,687,627,141,217,33,55944,686,"n/a",17144,686,0,26214,686,"n/a",2009,625,"n/a",1845109,NA,"in",141,33,4.94875989037817,3.49650756146648,2.59621551435089,0.0217736587359219,2
"478",-1,0,0,"N",2500,0,2,880,670,141,218,32,49652,878,"n/a",15928,878,0,24604,878,"n/a",3129,679,"n/a",1845156,NA,"in",141,32,4.94875989037817,3.46573590279973,2.58484184663784,0.0503662217524893,2
"479",-1,0,0,"N",2500,0,40,515,575,5,7,8,62956,514,"n/a",936,509,0,1471,514,"n/a",2166,510,"n/a",1845218,NA,"in",5,8,1.6094379124341,2.07944154167984,-1.03040121541448,0.104226507080915,1
"480",-1,0,0,"N",2500,0,2,830,730,138,217,34,53936,828,"n/a",14008,828,0,21807,828,"n/a",3136,675,"n/a",1845218,NA,"in",138,34,4.92725368515721,3.52636052461616,2.58726637553794,-0.0139142830137656,2
"481",-1,0,0,"N",2500,0,40,524,605,5,8,11,61656,523,"n/a",712,523,0,1603,523,"n/a",2758,523,"n/a",1845328,NA,"in",5,11,1.6094379124341,2.39789527279837,-0.912695928255693,-0.191675916427552,1
"482",-1,0,0,"N",2500,0,1,219,78,0,0,0,18088,218,"n/a",172,218,0,241,218,"n/a",311,209,"n/a",1845453,NA,"out.neg",0,0,-Inf,-Inf,NA,NA,NA
"483",-1,0,0,"N",2500,0,2,426,418,3,8,13,65532,425,"n/a",872,422,0,2401,425,"n/a",3749,423,"n/a",1845453,NA,"in",3,13,1.09861228866811,2.56494935746154,-1.32560172337514,-0.535708893706381,1
"484",-1,0,0,"N",2500,0,40,535,439,5,8,11,46036,534,"n/a",944,528,0,2127,534,"n/a",3749,533,"n/a",1845468,NA,"in",5,11,1.6094379124341,2.39789527279837,-0.912695928255693,-0.191675916427552,1
"485",-1,0,0,"N",2500,0,40,570,655,7,7,9,61656,569,"n/a",892,565,0,987,569,"n/a",1588,569,"n/a",1845468,NA,"in",7,9,1.94591014905531,2.19722457733622,-0.674221886331098,0.119149477262042,1
"486",-1,0,0,"N",2500,0,40,404,421,5,9,13,57000,403,"n/a",1148,396,0,3057,403,"n/a",5756,403,"n/a",1845578,NA,"in",5,13,1.6094379124341,2.56494935746154,-0.8509502268087,-0.346900062601615,1
"487",-1,0,0,"N",2500,0,2,876,668,153,237,35,54588,874,"n/a",19012,874,0,28554,874,"n/a",2397,704,"n/a",1845765,NA,"in",153,35,5.03043792139244,3.55534806148941,2.69385784740527,-0.00271062171119651,2
"488",-1,0,0,"N",2500,0,40,887,762,6,6,8,50256,885,"n/a",572,873,0,1341,885,"n/a",2581,880,"n/a",1845781,NA,"in",6,8,1.79175946922805,2.07944154167984,-0.860990763466951,0.171615295782785,1
"489",-1,0,0,"N",2500,0,40,791,699,5,8,11,62552,789,"n/a",788,789,0,2003,788,"n/a",3559,779,"n/a",1845781,NA,"in",5,11,1.6094379124341,2.39789527279837,-0.912695928255693,-0.191675916427552,1
"490",-1,0,0,"N",2500,0,40,745,723,7,6,6,65532,744,"n/a",1080,731,0,943,742,"n/a",1191,724,"n/a",1846046,NA,"in",7,6,1.94591014905531,1.79175946922805,-0.824087886691996,0.495901565284117,1
"491",-1,0,0,"N",2500,0,40,858,635,6,6,8,50356,856,"n/a",588,855,0,1132,856,"n/a",2103,849,"n/a",1846343,NA,"in",6,8,1.79175946922805,2.07944154167984,-0.860990763466951,0.171615295782785,1
"492",-1,0,0,"N",2500,0,40,563,552,7,8,11,53888,562,"n/a",856,562,0,1260,562,"n/a",2105,562,"n/a",1846453,NA,"in",7,11,1.94591014905531,2.39789527279837,-0.600050980087472,-0.0673107187162487,1
"493",-1,0,0,"N",2500,0,40,960,870,8,9,11,61508,958,"n/a",604,952,0,1628,955,"n/a",2999,914,"n/a",1846484,NA,"in",8,11,2.07944154167984,2.39789527279837,-0.475975615816266,-0.017955508279943,1
"494",-1,0,0,"N",2500,0,2,679,633,130,203,31,55068,678,"n/a",16344,678,0,25183,678,"n/a",2869,526,"n/a",1846687,NA,"in",130,31,4.86753445045558,3.43398720448515,2.49763359167997,0.0498444914666494,2
"495",-1,0,0,"N",2500,0,40,493,597,6,8,11,59972,492,"n/a",844,492,0,1375,492,"n/a",2464,491,"n/a",1846718,NA,"in",6,11,1.79175946922805,2.39789527279837,-0.743285476308165,-0.124287127725681,1
"496",-1,0,0,"N",2500,0,1,174,131,0,0,0,38892,172,"n/a",104,166,0,171,172,"n/a",235,148,"n/a",1846796,NA,"out.neg",0,0,-Inf,-Inf,NA,NA,NA
"497",-1,0,0,"N",2500,0,40,827,816,8,9,11,65532,825,"n/a",804,817,0,1528,825,"n/a",2383,824,"n/a",1846937,NA,"in",8,11,2.07944154167984,2.39789527279837,-0.475975615816266,-0.017955508279943,1
"498",-1,0,0,"N",2500,0,2,898,777,164,257,40,61820,896,"n/a",20272,896,0,32155,896,"n/a",4085,727,"n/a",1847062,NA,"in",164,40,5.0998664278242,3.68887945411394,2.80772498314254,-0.10112416610718,2
"499",-1,0,0,"N",2500,0,40,796,704,6,8,10,50760,794,"n/a",512,778,0,1558,794,"n/a",2673,787,"n/a",1847296,NA,"in",6,10,1.79175946922805,2.30258509299405,-0.778513551807923,-0.0357263402917608,1
"500",-1,0,0,"N",2500,0,40,688,524,5,7,10,40264,687,"n/a",528,675,0,2179,687,"n/a",4299,687,"n/a",1847500,NA,"in",5,10,1.6094379124341,2.30258509299405,-0.947924003755452,-0.103115128993632,1
"501",-1,0,0,"N",2500,0,40,489,647,5,5,7,65532,488,"n/a",836,487,0,835,488,"n/a",1433,487,"n/a",1847671,NA,"in",5,7,1.6094379124341,1.94591014905531,-1.07975642585078,0.22830187135212,1
"502",-1,0,0,"N",2500,0,40,539,601,5,7,10,65532,538,"n/a",960,538,0,2006,538,"n/a",3543,538,"n/a",1847703,NA,"in",5,10,1.6094379124341,2.30258509299405,-0.947924003755452,-0.103115128993632,1
"503",-1,0,0,"N",2500,0,2,655,438,128,201,33,59832,654,"n/a",28204,654,0,42861,654,"n/a",3842,563,"n/a",1847750,NA,"in",128,33,4.85203026391962,3.49650756146648,2.50633579840716,-0.0139790655894463,2
"504",-1,0,0,"N",2500,0,40,959,691,6,7,8,46956,957,"n/a",552,923,0,1056,955,"n/a",1925,923,"n/a",1847781,NA,"in",6,8,1.79175946922805,2.07944154167984,-0.860990763466951,0.171615295782785,1
"505",-1,0,0,"N",2500,0,40,770,656,6,6,8,50140,768,"n/a",572,754,0,1198,768,"n/a",1981,759,"n/a",1847859,NA,"in",6,8,1.79175946922805,2.07944154167984,-0.860990763466951,0.171615295782785,1
