Id	Plate	Row	Column	Clog	Scan rate	Status sort	Status sel	TOF	EXT	Green	Yellow	Red	PH Ext	PW Ext	PC Ext	PH Green	PW Green	PCGreen	PH Yellow	PW Yellow	PCYellow	PH Red	PW Red	PCRed	Time Stamp	
1247	-1	0	0	N	2500	0	40	453	558	5	7	10	64280	452	n/a	868	449	0	1595	452	n/a	2943	452	n/a	1922046	
1248	-1	0	0	N	2500	0	40	568	611	6	7	10	62508	567	n/a	988	567	0	1308	564	n/a	2516	563	n/a	1922250	
1249	-1	0	0	N	2500	0	40	907	691	6	7	9	37360	905	n/a	516	896	0	1030	897	n/a	1823	890	n/a	1922265	
1250	-1	0	0	N	2500	0	40	563	628	7	7	9	60120	562	n/a	852	537	0	1002	562	n/a	1738	561	n/a	1922515	
1251	-1	0	0	N	2500	0	40	897	774	7	9	12	55724	895	n/a	592	884	0	1841	893	n/a	3613	894	n/a	1922578	
1252	-1	0	0	N	2500	0	2	862	595	135	207	29	41568	860	n/a	17208	860	0	26160	860	n/a	1651	685	n/a	1922718	
1253	-1	0	0	N	2500	0	40	754	568	4	5	6	44232	752	n/a	476	752	0	1025	752	n/a	2005	713	n/a	1922750	
1254	-1	0	0	N	2500	0	40	879	762	7	8	10	54324	877	n/a	592	877	0	949	877	n/a	1535	877	n/a	1922828	
1255	-1	0	0	N	2500	0	2	478	472	151	234	35	53756	477	n/a	26240	477	0	40074	477	n/a	2155	439	n/a	1922937	
1256	-1	0	0	N	2500	0	40	918	777	7	8	11	48992	916	n/a	840	916	0	1755	916	n/a	3659	916	n/a	1923000	
1257	-1	0	0	N	2500	0	40	753	713	7	7	8	62168	752	n/a	716	741	0	847	752	n/a	1312	752	n/a	1923218	
1258	-1	0	0	N	2500	0	40	879	713	6	6	8	51228	877	n/a	688	870	0	1213	876	n/a	1996	858	n/a	1923328	
1259	-1	0	0	N	2500	0	40	637	574	5	7	9	65532	636	n/a	1196	616	0	1539	635	n/a	1996	629	n/a	1923843	
1260	-1	0	0	N	2500	0	40	879	722	6	7	9	53736	877	n/a	768	876	0	1568	873	n/a	2835	860	n/a	1924515	
1261	-1	0	0	N	2500	0	40	827	629	5	7	9	55156	825	n/a	700	817	0	1371	822	n/a	2716	819	n/a	1924734	
1262	-1	0	0	N	2500	0	40	520	529	5	9	14	63224	519	n/a	1044	497	0	2563	519	n/a	4387	519	n/a	1924796	
1263	-1	0	0	N	2500	0	40	526	677	7	8	11	61252	525	n/a	900	520	0	1704	525	n/a	2885	525	n/a	1924984	
1264	-1	0	0	N	2500	0	40	543	673	7	8	10	65532	542	n/a	904	537	0	1387	542	n/a	2280	539	n/a	1925015	
1265	-1	0	0	N	2500	0	40	854	501	3	5	6	43940	852	n/a	508	836	0	966	852	n/a	1620	835	n/a	1925046	
1266	-1	0	0	N	2500	0	40	699	585	5	7	10	57412	698	n/a	768	697	0	1788	698	n/a	3149	695	n/a	1925203	
1267	-1	0	0	N	2500	0	2	885	708	112	173	29	54984	883	n/a	13184	883	0	19713	883	n/a	3244	707	n/a	1925234	
1268	-1	0	0	N	2500	0	2	711	635	146	229	38	64012	710	n/a	24880	710	0	38664	710	n/a	3793	655	n/a	1925296	
1269	-1	0	0	N	2500	0	40	840	686	6	7	8	47256	838	n/a	564	818	0	1008	837	n/a	1981	836	n/a	1925328	
1270	-1	0	0	N	2500	0	40	838	616	5	8	10	49520	836	n/a	656	836	0	1417	836	n/a	2333	835	n/a	1925390	
1271	-1	0	0	N	2500	0	40	855	700	6	8	11	50812	853	n/a	632	840	0	2154	852	n/a	4291	846	n/a	1925468	
1272	-1	0	0	N	2500	0	40	484	559	6	7	10	57024	483	n/a	824	482	0	1746	483	n/a	3618	477	n/a	1925671	
1273	-1	0	0	N	2500	0	1	151	105	0	0	0	35532	149	n/a	104	148	0	115	141	n/a	114	107	n/a	1925734	
1274	-1	0	0	N	2500	0	1	153	91	0	0	0	31680	151	n/a	92	120	0	95	149	n/a	97	67	n/a	1925859	
1275	-1	0	0	N	2500	0	40	890	646	6	7	9	45284	888	n/a	588	882	0	1332	885	n/a	2109	801	n/a	1925890	
1276	-1	0	0	N	2500	0	40	1005	819	7	7	9	49992	1003	n/a	700	995	0	1400	998	n/a	2563	962	n/a	1926000	
1277	-1	0	0	N	2500	0	2	811	738	179	278	41	50716	809	n/a	20360	809	0	31158	809	n/a	3764	663	n/a	1926078	
1278	-1	0	0	N	2500	0	1	153	66	0	0	0	20272	151	n/a	120	141	0	96	150	n/a	128	112	n/a	1926140	
1279	-1	0	0	N	2500	0	40	569	652	7	6	8	59648	568	n/a	960	566	0	922	568	n/a	1207	566	n/a	1926234	
1280	-1	0	0	N	2500	0	40	866	598	5	7	9	50176	864	n/a	612	853	0	1696	861	n/a	3364	863	n/a	1926671	
1281	-1	0	0	N	2500	0	40	732	643	6	8	11	52148	731	n/a	656	722	0	1855	731	n/a	2856	728	n/a	1926687	
1282	-1	0	0	N	2500	0	2	876	797	165	253	37	55652	874	n/a	20800	874	0	31694	874	n/a	1682	704	n/a	1926812	
1283	-1	0	0	N	2500	0	1	154	70	0	0	0	21512	152	n/a	108	143	0	135	152	n/a	104	116	n/a	1926812	
1284	-1	0	0	N	2500	0	40	838	678	6	7	10	51900	836	n/a	712	824	0	1314	836	n/a	2234	827	n/a	1926843	
1285	-1	0	0	N	2500	0	40	802	661	5	6	8	58848	800	n/a	716	800	0	1312	800	n/a	2201	795	n/a	1927062	
1286	-1	0	0	N	2500	0	40	656	534	6	9	12	51844	655	n/a	800	653	0	1792	655	n/a	2837	655	n/a	1927203	
1287	-1	0	0	N	2500	0	40	463	545	5	8	11	58832	462	n/a	832	458	0	2194	462	n/a	3977	453	n/a	1927218	
1288	-1	0	0	N	2500	0	40	526	659	8	8	11	61104	525	n/a	1060	524	0	1410	525	n/a	2355	524	n/a	1927281	
1289	-1	0	0	N	2500	0	40	453	569	6	7	10	60576	452	n/a	864	451	0	1606	452	n/a	2901	452	n/a	1927609	
1290	-1	0	0	N	2500	0	40	804	610	5	6	9	53672	802	n/a	580	801	0	1492	802	n/a	2560	796	n/a	1927859	
1291	-1	0	0	N	2500	0	40	486	619	7	7	11	64292	485	n/a	1012	480	0	1717	485	n/a	2828	482	n/a	1927937	
1292	-1	0	0	N	2500	0	40	833	653	6	9	11	38624	831	n/a	620	783	0	2425	822	n/a	4346	810	n/a	1928000	
1293	-1	0	0	N	2500	0	40	550	660	7	8	10	58560	549	n/a	968	541	0	1191	549	n/a	2262	549	n/a	1928125	
1294	-1	0	0	N	2500	0	40	530	559	5	8	10	57312	529	n/a	712	524	0	1418	529	n/a	2959	523	n/a	1928359	
1295	-1	0	0	N	2500	0	2	573	673	153	237	34	58268	572	n/a	20660	572	0	31986	572	n/a	2182	525	n/a	1928375	
1296	-1	0	0	N	2500	0	40	497	459	5	7	9	62348	496	n/a	1040	495	0	1618	496	n/a	2399	494	n/a	1928515	
1297	-1	0	0	N	2500	0	40	589	585	6	9	10	64912	588	n/a	936	584	0	1399	588	n/a	1609	588	n/a	1928546	
1298	-1	0	0	N	2500	0	40	965	595	5	6	7	37068	963	n/a	504	938	0	968	957	n/a	2131	911	n/a	1928609	
1299	-1	0	0	N	2500	0	40	684	605	5	9	13	56280	683	n/a	540	672	0	1749	683	n/a	3128	676	n/a	1928609	
1300	-1	0	0	N	2500	0	40	859	711	6	8	11	57140	857	n/a	776	857	0	2044	857	n/a	3349	855	n/a	1928968	
1301	-1	0	0	N	2500	0	40	753	698	6	7	9	57896	752	n/a	724	752	0	1416	752	n/a	2422	715	n/a	1929000	
1302	-1	0	0	N	2500	0	40	487	497	5	7	10	52596	486	n/a	708	486	0	1586	486	n/a	2657	486	n/a	1929046	
1303	-1	0	0	N	2500	0	40	408	471	5	10	13	58552	407	n/a	964	399	0	2569	407	n/a	4527	407	n/a	1929062	
1304	-1	0	0	N	2500	0	40	892	683	6	9	13	53720	890	n/a	656	880	0	2281	890	n/a	4278	881	n/a	1929078	
1305	-1	0	0	N	2500	0	2	650	666	211	332	47	56772	649	n/a	28660	649	0	45010	649	n/a	3013	563	n/a	1929328	
1306	-1	0	0	N	2500	0	2	475	539	139	217	34	58008	474	n/a	19272	474	0	30201	474	n/a	2836	453	n/a	1929328	
1307	-1	0	0	N	2500	0	2	591	561	145	225	35	51416	590	n/a	17856	590	0	27889	590	n/a	2862	544	n/a	1929375	
1308	-1	0	0	N	2500	0	40	505	591	6	7	9	61476	504	n/a	844	502	0	1036	504	n/a	1667	502	n/a	1929421	
1309	-1	0	0	N	2500	0	40	535	677	6	8	12	61364	534	n/a	736	530	0	1858	534	n/a	3449	525	n/a	1929437	
1310	-1	0	0	N	2500	0	40	491	573	5	7	9	60984	490	n/a	724	490	0	1220	490	n/a	2195	490	n/a	1929656	
1311	-1	0	0	N	2500	0	1	151	98	0	0	0	33192	149	n/a	128	139	0	133	144	n/a	210	104	n/a	1929843	
1312	-1	0	0	N	2500	0	40	869	708	7	10	13	52120	867	n/a	796	860	0	2240	862	n/a	4003	848	n/a	1929906	
1313	-1	0	0	N	2500	0	2	755	624	121	191	31	54284	753	n/a	16352	753	0	25491	753	n/a	3332	715	n/a	1930000	
1314	-1	0	0	N	2500	0	40	1028	837	7	8	9	47384	1026	n/a	568	1010	0	1079	1026	n/a	1685	1019	n/a	1930156	
1315	-1	0	0	N	2500	0	1	158	89	0	0	0	28452	156	n/a	120	147	0	127	156	n/a	194	130	n/a	1930187	
1316	-1	0	0	N	2500	0	40	844	786	8	8	10	57032	842	n/a	720	834	0	1320	842	n/a	2209	836	n/a	1930312	
1317	-1	0	0	N	2500	0	40	766	619	5	6	8	54820	764	n/a	540	757	0	1280	764	n/a	2069	746	n/a	1930328	
1318	-1	0	0	N	2500	0	40	418	467	6	8	11	54692	417	n/a	976	416	0	1962	417	n/a	3081	417	n/a	1930406	
1319	-1	0	0	N	2500	0	40	766	593	6	8	11	48696	764	n/a	624	755	0	2654	764	n/a	4296	764	n/a	1930406	
1320	-1	0	0	N	2500	0	1	179	100	0	0	0	27140	177	n/a	100	166	0	91	175	n/a	116	120	n/a	1930484	
1321	-1	0	0	N	2500	0	40	690	762	9	7	8	65532	689	n/a	1080	676	0	832	689	n/a	1039	689	n/a	1930515	
1322	-1	0	0	N	2500	0	40	1000	853	8	8	10	50368	998	n/a	648	982	0	1194	983	n/a	1981	971	n/a	1930515	
1323	-1	0	0	N	2500	0	40	651	717	6	7	8	58104	650	n/a	624	641	0	1036	649	n/a	1617	636	n/a	1930562	
1324	-1	0	0	N	2500	0	40	922	744	7	8	10	52020	920	n/a	860	908	0	1691	916	n/a	2754	903	n/a	1930578	
1325	-1	0	0	N	2500	0	40	811	739	7	9	13	53584	809	n/a	772	803	0	2086	809	n/a	3736	808	n/a	1930593	
1326	-1	0	0	N	2500	0	2	853	648	123	192	30	49272	851	n/a	13740	851	0	21812	851	n/a	3223	657	n/a	1930609	
1327	-1	0	0	N	2500	0	40	619	720	8	8	10	58928	618	n/a	788	611	0	1080	618	n/a	2050	614	n/a	1930609	
1328	-1	0	0	N	2500	0	2	551	576	117	182	28	60996	550	n/a	17156	550	0	26827	550	n/a	2441	529	n/a	1930656	
1329	-1	0	0	N	2500	0	40	808	645	6	8	11	50176	806	n/a	668	806	0	1978	806	n/a	3492	801	n/a	1930671	
1330	-1	0	0	N	2500	0	2	616	668	130	203	31	61064	615	n/a	15140	615	0	23448	615	n/a	1401	609	n/a	1930843	
1331	-1	0	0	N	2500	0	40	606	686	7	8	10	59204	605	n/a	860	603	0	1446	605	n/a	2151	602	n/a	1930921	
1332	-1	0	0	N	2500	0	40	872	852	8	8	10	52836	870	n/a	668	856	0	1723	870	n/a	2881	862	n/a	1931078	
1333	-1	0	0	N	2500	0	40	862	635	6	6	9	47648	860	n/a	568	857	0	1329	860	n/a	2589	820	n/a	1931109	
1334	-1	0	0	N	2500	0	40	565	615	6	9	12	52964	564	n/a	724	562	0	2006	564	n/a	3446	564	n/a	1931171	
1335	-1	0	0	N	2500	0	40	648	596	5	8	12	58960	647	n/a	784	639	0	2094	647	n/a	3322	646	n/a	1931406	
1336	-1	0	0	N	2500	0	2	491	531	143	221	34	59540	490	n/a	20700	490	0	31494	490	n/a	2082	477	n/a	1931468	
1337	-1	0	0	N	2500	0	40	638	669	8	8	10	65532	637	n/a	1264	608	0	1435	635	n/a	2391	636	n/a	1931546	
1338	-1	0	0	N	2500	0	2	862	748	121	185	28	50284	860	n/a	13140	860	0	20224	860	n/a	1885	726	n/a	1931718	
1339	-1	0	0	N	2500	0	40	541	674	7	8	11	65532	540	n/a	888	519	0	1407	539	n/a	2617	530	n/a	1931750	
1340	-1	0	0	N	2500	0	40	492	593	6	7	10	59868	491	n/a	804	486	0	1559	491	n/a	3297	491	n/a	1931859	
1341	-1	0	0	N	2500	0	2	615	642	120	187	29	64236	614	n/a	12836	614	0	19745	614	n/a	2372	556	n/a	1931937	
1342	-1	0	0	N	2500	0	40	874	708	6	7	9	50908	872	n/a	556	863	0	1296	870	n/a	2334	860	n/a	1931937	
1343	-1	0	0	N	2500	0	1	152	61	0	0	0	24196	150	n/a	224	150	0	194	150	n/a	298	150	n/a	1931953	
1344	-1	0	0	N	2500	0	40	689	694	6	7	9	57820	688	n/a	696	686	0	1166	688	n/a	2371	686	n/a	1931953	
1345	-1	0	0	N	2500	0	40	563	568	6	8	11	54000	562	n/a	792	555	0	1763	561	n/a	3445	550	n/a	1931968	
1346	-1	0	0	N	2500	0	2	607	673	164	256	38	56724	606	n/a	18364	606	0	28768	606	n/a	2142	594	n/a	1932031	
1347	-1	0	0	N	2500	0	40	963	815	6	8	11	59508	961	n/a	548	934	0	1917	958	n/a	3193	934	n/a	1932062	
1348	-1	0	0	N	2500	0	2	917	667	135	209	30	47724	915	n/a	14028	915	0	20985	915	n/a	2047	699	n/a	1932140	
1349	-1	0	0	N	2500	0	2	601	573	144	226	34	61560	600	n/a	21308	600	0	32358	600	n/a	2667	520	n/a	1932156	
1350	-1	0	0	N	2500	0	1	256	130	1	1	0	32152	255	n/a	336	255	0	334	255	n/a	392	252	n/a	1932234	
1351	-1	0	0	N	2500	0	40	414	438	4	6	9	55832	413	n/a	752	403	0	1788	413	n/a	3234	413	n/a	1932234	
1352	-1	0	0	N	2500	0	1	540	254	14	22	3	30024	539	n/a	2304	539	0	3535	539	n/a	401	492	n/a	1932296	
1353	-1	0	0	N	2500	0	1	304	206	6	11	6	44984	303	n/a	1420	303	0	2480	303	n/a	3121	281	n/a	1932296	
1354	-1	0	0	N	2500	0	40	812	835	8	7	9	62548	810	n/a	768	805	0	1058	809	n/a	1812	806	n/a	1932390	
1355	-1	0	0	N	2500	0	40	447	610	6	7	10	65532	446	n/a	1096	446	0	1731	446	n/a	3060	445	n/a	1932468	
1356	-1	0	0	N	2500	0	40	831	737	5	7	9	59308	829	n/a	488	818	0	1478	827	n/a	2431	811	n/a	1932578	
1357	-1	0	0	N	2500	0	2	501	506	1	1	0	61632	500	n/a	288	447	0	201	484	n/a	276	427	n/a	1932890	
1358	-1	0	0	N	2500	0	2	688	623	146	226	35	56120	687	n/a	19540	687	0	29858	687	n/a	2861	583	n/a	1933093	
1359	-1	0	0	N	2500	0	40	942	812	6	7	10	59060	940	n/a	576	917	0	1791	932	n/a	3255	903	n/a	1933406	
1360	-1	0	0	N	2500	0	40	909	784	6	7	9	51544	907	n/a	496	907	0	1405	907	n/a	2219	904	n/a	1933578	
1361	-1	0	0	N	2500	0	40	558	675	8	8	10	64052	557	n/a	1012	553	0	1117	557	n/a	1514	554	n/a	1933625	
1362	-1	0	0	N	2500	0	40	598	702	6	9	13	59996	597	n/a	656	594	0	2069	597	n/a	3840	597	n/a	1933812	
1363	-1	0	0	N	2500	0	2	487	602	163	252	37	57664	486	n/a	22516	486	0	34916	486	n/a	2109	478	n/a	1933859	
1364	-1	0	0	N	2500	0	2	898	710	120	186	29	53156	896	n/a	14064	896	0	21667	896	n/a	2358	755	n/a	1933890	
1365	-1	0	0	N	2500	0	40	926	742	7	8	10	49184	924	n/a	676	903	0	1575	918	n/a	2829	899	n/a	1933937	
1366	-1	0	0	N	2500	0	40	942	777	6	8	10	55608	940	n/a	800	925	0	1529	932	n/a	2849	921	n/a	1934125	
1367	-1	0	0	N	2500	0	40	554	554	4	7	10	65532	553	n/a	784	546	0	1698	553	n/a	2659	550	n/a	1934125	
1368	-1	0	0	N	2500	0	40	827	703	6	7	9	52980	825	n/a	560	813	0	1336	825	n/a	2341	797	n/a	1934156	
1369	-1	0	0	N	2500	0	40	514	601	6	10	14	65532	513	n/a	928	513	0	2393	513	n/a	3721	513	n/a	1934171	
1370	-1	0	0	N	2500	0	40	534	596	5	6	8	62236	533	n/a	832	524	0	987	533	n/a	1454	533	n/a	1934234	
1371	-1	0	0	N	2500	0	2	935	737	151	238	36	58540	933	n/a	17136	933	0	27525	933	n/a	3394	753	n/a	1934421	
1372	-1	0	0	N	2500	0	40	408	507	5	7	10	60324	407	n/a	908	407	0	1806	407	n/a	3247	407	n/a	1934484	
1373	-1	0	0	N	2500	0	40	869	788	7	7	9	54852	867	n/a	708	841	0	1206	864	n/a	1778	857	n/a	1934515	
1374	-1	0	0	N	2500	0	40	446	508	6	9	12	56900	445	n/a	936	444	0	1801	445	n/a	2958	445	n/a	1934531	
1375	-1	0	0	N	2500	0	40	424	439	5	8	10	57036	423	n/a	776	421	0	1233	423	n/a	1783	423	n/a	1934781	
1376	-1	0	0	N	2500	0	40	788	584	5	5	7	38200	786	n/a	472	785	0	1016	786	n/a	1894	784	n/a	1934921	
1377	-1	0	0	N	2500	0	1	151	107	0	0	0	36092	149	n/a	148	146	0	139	148	n/a	139	129	n/a	1934953	
1378	-1	0	0	N	2500	0	40	565	667	7	9	12	55820	564	n/a	956	546	0	1591	564	n/a	2977	562	n/a	1935109	
1379	-1	0	0	N	2500	0	40	954	836	7	7	9	51584	952	n/a	656	940	0	843	945	n/a	1485	947	n/a	1935125	
1380	-1	0	0	N	2500	0	40	470	650	6	7	11	65532	469	n/a	940	469	0	1472	469	n/a	2837	468	n/a	1935218	
1381	-1	0	0	N	2500	0	40	699	692	8	7	9	64772	698	n/a	960	698	0	1145	698	n/a	1779	677	n/a	1935328	
1382	-1	0	0	N	2500	0	2	778	666	144	223	34	50944	776	n/a	17892	776	0	27705	776	n/a	3250	660	n/a	1935390	
1383	-1	0	0	N	2500	0	40	620	600	6	8	11	53140	619	n/a	804	614	0	1596	619	n/a	3113	616	n/a	1935421	
1384	-1	0	0	N	2500	0	40	492	562	7	8	11	62508	491	n/a	996	491	0	1552	491	n/a	2545	491	n/a	1935546	
1385	-1	0	0	N	2500	0	40	854	608	6	6	7	48024	852	n/a	612	833	0	1135	852	n/a	1851	828	n/a	1935734	
1386	-1	0	0	N	2500	0	1	169	102	0	0	0	29268	167	n/a	128	160	0	92	165	n/a	98	78	n/a	1935734	
1387	-1	0	0	N	2500	0	2	444	415	118	182	28	52788	443	n/a	20296	443	0	31354	443	n/a	1385	443	n/a	1935750	
1388	-1	0	0	N	2500	0	2	558	705	173	270	39	61228	557	n/a	22980	557	0	35417	557	n/a	2369	522	n/a	1935890	
1389	-1	0	0	N	2500	0	40	502	581	6	9	12	58068	501	n/a	828	501	0	1924	501	n/a	3650	501	n/a	1935906	
1390	-1	0	0	N	2500	0	40	796	620	5	6	8	52408	794	n/a	604	782	0	1229	794	n/a	2428	785	n/a	1935937	
1391	-1	0	0	N	2500	0	40	687	648	5	7	8	58560	686	n/a	664	686	0	1326	686	n/a	2129	658	n/a	1935968	
1392	-1	0	0	N	2500	0	40	713	602	6	7	10	49836	712	n/a	740	711	0	1827	712	n/a	2950	683	n/a	1936031	
1393	-1	0	0	N	2500	0	40	486	536	5	7	10	63668	485	n/a	812	476	0	1587	484	n/a	2680	485	n/a	1936250	
1394	-1	0	0	N	2500	0	2	650	833	264	415	59	64124	649	n/a	29408	649	0	45427	649	n/a	2494	645	n/a	1936578	
1395	-1	0	0	N	2500	0	2	796	625	99	154	24	48444	794	n/a	10984	794	0	16556	794	n/a	2819	675	n/a	1936656	
1396	-1	0	0	N	2500	0	2	911	782	188	291	41	54912	909	n/a	20924	909	0	31634	909	n/a	2919	679	n/a	1937140	
1397	-1	0	0	N	2500	0	40	879	693	7	7	9	47432	877	n/a	592	875	0	1405	874	n/a	2483	861	n/a	1937187	
1398	-1	0	0	N	2500	0	40	504	606	6	7	9	59320	503	n/a	736	499	0	1503	502	n/a	2605	495	n/a	1937250	
1399	-1	0	0	N	2500	0	2	825	638	134	208	33	65532	823	n/a	24024	823	0	36958	823	n/a	2576	738	n/a	1937265	
1400	-1	0	0	N	2500	0	2	852	764	133	207	32	54828	850	n/a	17392	850	0	27310	850	n/a	2773	690	n/a	1937500	
1401	-1	0	0	N	2500	0	2	518	397	76	121	22	53468	517	n/a	15208	517	0	24581	517	n/a	2900	473	n/a	1937515	
1402	-1	0	0	N	2500	0	2	611	804	245	380	53	62120	610	n/a	29084	610	0	45536	610	n/a	1287	583	n/a	1937890	
1403	-1	0	0	N	2500	0	2	429	522	154	240	36	65532	428	n/a	31124	428	0	48267	428	n/a	2252	411	n/a	1938031	
1404	-1	0	0	N	2500	0	40	916	740	5	7	9	44808	914	n/a	568	902	0	1507	914	n/a	2856	914	n/a	1938078	
1405	-1	0	0	N	2500	0	40	512	525	4	6	8	61960	511	n/a	1184	510	0	1512	511	n/a	3250	510	n/a	1938656	
1406	-1	0	0	N	2500	0	2	825	755	160	248	36	53584	823	n/a	17560	823	0	27180	823	n/a	2906	629	n/a	1938765	
1407	-1	0	0	N	2500	0	40	469	524	5	6	7	63400	468	n/a	856	467	0	944	468	n/a	1296	465	n/a	1938859	
1408	-1	0	0	N	2500	0	40	546	661	7	7	10	65532	545	n/a	1012	537	0	1466	544	n/a	2389	544	n/a	1939109	
1409	-1	0	0	N	2500	0	2	825	498	107	164	26	56272	823	n/a	19076	823	0	29767	823	n/a	2152	656	n/a	1939171	
1410	-1	0	0	N	2500	0	40	684	534	5	8	12	40216	683	n/a	864	682	0	2103	683	n/a	4058	683	n/a	1939203	
1411	-1	0	0	N	2500	0	40	954	766	6	7	10	53928	952	n/a	712	942	0	1553	951	n/a	2852	949	n/a	1939390	
1412	-1	0	0	N	2500	0	40	779	676	6	7	10	59256	777	n/a	804	745	0	1415	769	n/a	2365	765	n/a	1939796	
1413	-1	0	0	N	2500	0	40	819	739	6	9	12	52420	817	n/a	764	816	0	2157	817	n/a	3816	809	n/a	1939875	
1414	-1	0	0	N	2500	0	40	745	519	5	8	11	43624	744	n/a	780	726	0	2530	739	n/a	4172	723	n/a	1939890	
1415	-1	0	0	N	2500	0	2	622	617	138	215	32	55452	621	n/a	17040	621	0	26509	621	n/a	2447	575	n/a	1939937	
1416	-1	0	0	N	2500	0	2	652	618	147	228	34	53632	651	n/a	15712	651	0	24332	651	n/a	2364	589	n/a	1940156	
1417	-1	0	0	N	2500	0	1	294	109	1	1	1	19288	293	n/a	264	293	0	301	293	n/a	300	290	n/a	1940187	
1418	-1	0	0	N	2500	0	40	669	580	5	9	13	50976	668	n/a	1072	660	0	2136	668	n/a	3737	666	n/a	1940187	
1419	-1	0	0	N	2500	0	40	796	710	6	6	8	45300	794	n/a	524	782	0	1026	794	n/a	1987	791	n/a	1940265	
1420	-1	0	0	N	2500	0	2	656	635	130	201	33	55432	655	n/a	17660	655	0	26709	655	n/a	2266	640	n/a	1940281	
1421	-1	0	0	N	2500	0	40	589	402	3	6	9	53364	588	n/a	604	588	0	2119	588	n/a	4004	575	n/a	1940343	
1422	-1	0	0	N	2500	0	40	797	599	5	6	9	57396	795	n/a	552	795	0	1663	795	n/a	3233	794	n/a	1940546	
1423	-1	0	0	N	2500	0	40	439	490	5	7	9	53456	438	n/a	804	429	0	1250	438	n/a	2230	438	n/a	1940640	
1424	-1	0	0	N	2500	0	40	579	401	4	6	7	37700	578	n/a	616	578	0	920	576	n/a	1772	571	n/a	1940640	
1425	-1	0	0	N	2500	0	40	790	716	6	6	7	54900	788	n/a	700	782	0	862	788	n/a	1495	787	n/a	1940703	
1426	-1	0	0	N	2500	0	2	572	652	121	188	30	59600	571	n/a	16272	571	0	25343	571	n/a	2107	556	n/a	1940796	
1427	-1	0	0	N	2500	0	40	871	694	7	8	10	50708	869	n/a	656	856	0	1690	869	n/a	3359	857	n/a	1940875	
1428	-1	0	0	N	2500	0	40	861	769	7	8	11	52716	859	n/a	836	855	0	1667	855	n/a	3302	853	n/a	1940875	
1429	-1	0	0	N	2500	0	1	161	117	0	0	0	39764	159	n/a	76	114	0	76	157	n/a	71	86	n/a	1940906	
1430	-1	0	0	N	2500	0	40	459	545	6	8	11	65268	458	n/a	872	458	0	1849	458	n/a	3409	457	n/a	1940937	
1431	-1	0	0	N	2500	0	40	895	694	6	7	8	45684	893	n/a	576	881	0	1295	891	n/a	2079	865	n/a	1941031	
1432	-1	0	0	N	2500	0	40	956	762	6	7	9	53400	954	n/a	644	927	0	1375	949	n/a	2843	820	n/a	1941031	
1433	-1	0	0	N	2500	0	40	877	691	6	7	8	44748	875	n/a	624	874	0	1084	875	n/a	1771	866	n/a	1941125	
1434	-1	0	0	N	2500	0	2	826	704	122	190	30	54404	824	n/a	16000	824	0	24876	824	n/a	2488	665	n/a	1941125	
1435	-1	0	0	N	2500	0	40	600	532	5	6	8	47000	599	n/a	808	592	0	1532	599	n/a	2811	599	n/a	1941187	
1436	-1	0	0	N	2500	0	40	856	632	6	6	7	44128	854	n/a	532	844	0	1059	852	n/a	2058	835	n/a	1941218	
1437	-1	0	0	N	2500	0	1	171	101	0	0	0	30608	169	n/a	80	139	0	91	165	n/a	92	93	n/a	1941296	
1438	-1	0	0	N	2500	0	1	150	119	0	0	0	39660	148	n/a	100	130	0	103	147	n/a	158	110	n/a	1941500	
1439	-1	0	0	N	2500	0	40	859	734	6	8	11	61412	857	n/a	748	853	0	1905	855	n/a	3526	853	n/a	1941609	
1440	-1	0	0	N	2500	0	40	665	659	6	8	10	65448	664	n/a	824	648	0	1378	663	n/a	2230	652	n/a	1941625	
1441	-1	0	0	N	2500	0	40	941	802	6	8	10	59168	939	n/a	572	916	0	1743	938	n/a	2915	911	n/a	1941656	
1442	-1	0	0	N	2500	0	40	863	777	7	8	10	60956	861	n/a	960	852	0	1521	860	n/a	2619	849	n/a	1941781	
1443	-1	0	0	N	2500	0	40	850	719	6	7	9	53900	848	n/a	696	830	0	1394	844	n/a	2721	831	n/a	1941796	
1444	-1	0	0	N	2500	0	40	898	747	7	9	12	54812	896	n/a	788	889	0	2227	896	n/a	4038	896	n/a	1941828	
1445	-1	0	0	N	2500	0	40	611	657	6	7	9	53660	610	n/a	716	603	0	1245	610	n/a	1963	607	n/a	1941937	
1446	-1	0	0	N	2500	0	40	501	542	5	7	9	61784	500	n/a	728	496	0	1274	500	n/a	1986	490	n/a	1942000	
1447	-1	0	0	N	2500	0	40	473	556	7	9	12	60508	472	n/a	1108	472	0	2341	472	n/a	3577	472	n/a	1942046	
1448	-1	0	0	N	2500	0	2	578	666	128	200	33	58288	577	n/a	15452	577	0	23787	577	n/a	3463	573	n/a	1942109	
1449	-1	0	0	N	2500	0	2	857	670	110	171	29	52376	855	n/a	13464	855	0	21022	855	n/a	3567	728	n/a	1942125	
1450	-1	0	0	N	2500	0	1	168	107	0	0	0	33836	166	n/a	64	128	0	68	159	n/a	56	82	n/a	1942250	
1451	-1	0	0	N	2500	0	40	698	744	7	8	10	62404	697	n/a	776	692	0	1285	696	n/a	2503	697	n/a	1942343	
1452	-1	0	0	N	2500	0	40	826	636	6	6	7	46036	824	n/a	532	812	0	1071	824	n/a	1832	817	n/a	1942375	
